domain,site,solute,n_ann,slope_ann_mean,p_ann_mean,rsquared_ann_mean,slope_ann_low,p_ann_low,rsquared_ann_low,slope_ann_high,p_ann_high,rsquared_ann_high,slope_sp_mean,p_sp_mean,rsquared_sp_mean,slope_sp_low,p_sp_low,rsquared_sp_low,slope_sp_high,p_sp_high,rsquared_sp_high,slope_w_mean,p_w_mean,rsquared_w_mean,slope_w_low,p_w_low,rsquared_w_low,slope_w_high,p_w_high,rsquared_w_high,slope_su_mean,p_su_mean,rsquared_su_mean,slope_su_low,p_su_low,rsquared_su_low,slope_su_high,p_su_high,rsquared_su_high,slope_f_mean,p_f_mean,rsquared_f_mean,slope_f_low,p_f_low,rsquared_f_low,slope_f_high,p_f_high,rsquared_f_high
baltimore,POBR,pH,18,0.048178185673957236,0.006852313193768722,0.37553389579855756,0.053105814782055026,0.010280566391605352,0.34569217482396275,0.03075923264042528,0.053088408288733624,0.21422327407120123,1.2317024707932477e-4,0.047415236828175875,0.22375201959604762,1.2322915281584554e-4,0.16484388432581784,0.11693788302102211,1.1189410587434165e-4,0.06668429185334271,0.19484216661653103,1.9117723188145246e-4,0.0014131635323050224,0.460035735407405,1.858855629168687e-4,0.01058133008416063,0.3266192433373789,2.1588119062258742e-4,2.83855775906424e-4,0.5490840749048992,7.320377972578436e-5,0.15299485870559323,0.123339781492674,9.23707115292635e-5,0.11917451519441404,0.14487449880946837,4.215877428689531e-5,0.4368298924837839,0.03823184994848084,1.4346259494439726e-4,0.004606330488989577,0.42446005746378185,5.2617758255951064e-5,0.6750674353648873,0.012038762049591211,1.3864142638960925e-4,0.06709279224077373,0.2062085888667111
baltimore,RGHT,pH,17,-0.008274337034257648,0.4876615667069034,0.0326516233054031,0.006818380033636797,0.6844611558927344,0.011317807643865987,-0.031524434052467756,0.03526942010863361,0.2630338932439726,-4.288800698139439e-5,0.297443863274974,0.07719879311191068,1.148770524960372e-5,0.798804145146483,0.004797797291029261,-9.36889485559225e-5,0.058319697024773104,0.23288905910070712,-1.0445723442005823e-4,0.11835260996643612,0.1908127364423765,-1.2147377939349151e-4,0.11604758233236025,0.19297744287151153,-5.3244511849950296e-5,0.4337162661218187,0.051839117364505305,-8.853337588224663e-5,0.21605382322555045,0.11510306627323677,-9.402945331443841e-5,0.26375929772398266,0.09498228889758067,-5.459594290273752e-5,0.362865040080223,0.06402729350887337,1.0655394894583297e-5,0.8324377483210698,0.0035718667004306193,-2.680429794064161e-5,0.6936226586811038,0.012328302469422505,5.4164511737240025e-5,0.306648227496092,0.08012254692910559
bear,EB,pH,30,0.014476014821457234,2.781961715855004e-4,0.3812171851985414,0.012781599817189064,5.199761463417379e-4,0.35438523216128404,0.010162209058089984,0.07865829785901494,0.10632537638211917,3.980786643735431e-5,8.673788413256816e-5,0.4404971263255904,3.6412218681028584e-5,9.476483133443803e-4,0.33767978391850034,4.285667769226431e-5,3.2867913165865567e-4,0.3851116707139365,3.1874422145087726e-5,7.966201128371399e-4,0.3456654938794678,2.9018495194186043e-5,0.01974827247423782,0.18531570253881496,3.59871320451349e-5,9.964532419164968e-4,0.3353544463476646,3.551235059303605e-5,0.019309614620298576,0.1930723132294255,5.093123394590665e-5,5.765382367740622e-5,0.4693565434455521,1.3173029780107192e-5,0.5139753939323515,0.0165621714925119,4.3392392426909186e-5,2.3510650522527672e-4,0.41135220830097463,4.526833542542863e-5,1.1953431170150236e-4,0.4399532326743617,3.547119563955508e-5,0.022247581707731823,0.18522708367991103
bear,WB,pH,31,-0.027448142530671498,2.571228348313969e-6,0.5392447175363382,-0.02057298617712935,3.14280921492439e-5,0.45524553278165597,-0.03408816447329558,1.5177876156015327e-6,0.5552920019065253,-7.362506350875235e-5,3.2415042539582224e-6,0.544730982304443,-5.1367298604368274e-5,1.1356687014458719e-5,0.5033244179019817,-9.010666337793603e-5,9.376251724288874e-7,0.5824424976748065,-8.013115391832619e-5,1.7759695739950279e-6,0.5505664670656554,-6.430454868281869e-5,4.777838554303648e-5,0.43986207179071873,-8.709773464231268e-5,1.5602407208539683e-6,0.5544656312879124,-9.441251635828835e-5,8.693952348904983e-7,0.5981438827324674,-7.859517588938982e-5,1.2379683893458613e-5,0.5132287981981184,-1.1154718740862576e-4,4.789353417164005e-6,0.5453893092721338,-8.045987060161768e-5,1.1536598979302463e-6,0.5763548008205442,-6.10096888327148e-5,1.2055687699127579e-4,0.4155443753488873,-9.409630800559465e-5,2.229673174715408e-6,0.5564375949311041
boulder,BC_SW_12,pH,13,-0.003033422342040662,0.8193766439414193,0.0049479550439662425,0.007734708148994913,0.7740782780441624,0.007807375229400195,-0.004008423778600278,0.7614555075891142,0.008728136005955118,8.93309923448164e-5,0.1722593238176119,0.17773036608956663,1.4294418809545842e-4,0.4028311073932508,0.07090521637736019,6.167908097797707e-5,0.2775711912474118,0.11649814732185461,-5.005180912865458e-5,0.12489072465797754,0.2413393846580007,-9.282040376743065e-5,0.019644813175500743,0.4712903726114409,-1.3744032789357134e-5,0.673397132024939,0.020646414873356275,-2.6597154829104656e-5,0.485124513861768,0.04992567637963698,-1.5899035031859244e-5,0.763848791601986,0.009442576935758656,-5.087046703490349e-5,0.3155645466249725,0.10042324677990296,-6.967844111555216e-5,0.12933188431661966,0.23649107402350583,-1.1462747449294359e-4,0.062430899308185524,0.3343033288739022,-4.1395056460793004e-5,0.32265651456077926,0.10846883800003666
boulder,BC_SW_2,pH,11,0.0030682623185966486,0.8478578416425149,0.0043134317142053584,-0.010427226190475477,0.5543802721415735,0.04021146950528947,-0.003658901515150963,0.7818398335451753,0.008965580895416984,-6.548525657581395e-5,0.16497339355242677,0.20243395793487226,-7.777478377886203e-5,0.16989779757152973,0.19829272651305652,-3.509020657756414e-5,0.388957813107051,0.08344278788716704,-1.133807916523353e-4,0.05046391858412893,0.44275488680346026,-1.4149571366233376e-4,0.013389545149434724,0.6065862851030307,-9.445725530532391e-5,0.10532286849132848,0.3305867646766335,-4.210227057573326e-5,0.35305513852018955,0.09628431646378494,-5.267562637159367e-5,0.315110380358894,0.11170373802585563,-2.1937322954439464e-5,0.541317308257126,0.042864189263464844,1.2036569080784073e-5,0.7997999214653961,0.00851973606761166,-2.750533671101323e-5,0.5162452652656111,0.054502859042151984,3.821964842082456e-5,0.49801342156550765,0.0592401222849521
boulder,BC_SW_20,pH,12,-8.656494986231219e-4,0.9512174150554287,3.9335435228541617e-4,-0.016319260226958936,0.24454201382741417,0.13260880213141354,0.0050236147186088955,0.7435855214878639,0.0111841345612753,2.4451807376875412e-5,0.6158056817636084,0.02913641010059547,-1.754770878463958e-5,0.7007936062563423,0.017189613325021974,5.419579029996666e-5,0.344026741541009,0.09976835764039767,-7.119046785198263e-5,0.05381108317820818,0.38944450485365184,-7.09359209422943e-5,0.18306440182709727,0.20983941971837244,-8.046906976160625e-5,0.0372378519901321,0.4375874999308252,-1.1852187691954766e-5,0.7702765752556927,0.009964302622201935,6.009461223806286e-6,0.9446125419136095,5.666997033195653e-4,1.6041542786182968e-5,0.8102642472364823,0.00674657235441805,-4.0439324832739256e-5,0.26678291143050736,0.13474716283881977,-1.0530030450774394e-4,0.04592174938090456,0.3730581182482853,-5.91033993080256e-6,0.8616534467383306,0.0035603966547651227
boulder,BC_SW_4,pH,13,0.0020228706609533007,0.8926441107808979,0.001731199218456451,-0.0011419152276260322,0.950294269298798,3.696028773177958e-4,-0.012535468697966934,0.2704657880579764,0.1090550185041768,3.764139000658888e-5,0.4712724570123187,0.05308178814158755,4.1926742590413455e-5,0.41489498572632566,0.06747016975728051,2.6635425068620837e-5,0.6161799274276952,0.026064715614694516,-1.0743387674588815e-5,0.7289875905424404,0.011354339813177987,-2.0088523991047893e-5,0.5859908948737467,0.02782291213465805,-1.4258605373768199e-5,0.5902501660478747,0.027203653254941867,6.980599869406127e-8,0.9986415647720972,3.0470322830519177e-7,7.230323857741297e-6,0.9002253761629146,0.0016510124975686376,-4.2112372224717025e-5,0.12708625928904815,0.21684801675939672,-3.280001619972759e-5,0.4131760290736849,0.06795136299667616,-5.310627616570144e-5,0.3695686298326729,0.08112133732654653,-2.2115076906901302e-5,0.4868869635449242,0.0495339660076226
boulder,BT_SW_0,pH,12,0.011656699391628746,0.2087326840591971,0.15294329321793393,0.01677307969808126,0.14486409906825934,0.20005636289672005,0.002396912462538194,0.8155667262383426,0.005702599114050459,4.8523723666204485e-5,0.07874277902289427,0.27705926694118704,5.087272297766999e-5,0.20425077168189326,0.1557412796263923,4.2404076211913275e-5,0.09200319897971601,0.2577297047920585,4.942678979522386e-5,0.1714796746834469,0.19698708576673576,5.6502198198540474e-5,0.253245528505068,0.14203215674922756,4.507830571894467e-5,0.10824261389145429,0.26105303652826345,3.53881324089255e-5,0.20930028858835067,0.15259336173476895,3.6848449142811156e-5,0.24612812149314597,0.1317824178215982,2.8057477141462208e-5,0.47623075121173675,0.0519360927673697,3.966219299023773e-5,0.16549591586828452,0.20198890863393085,5.8964527981629615e-5,0.06234021247073435,0.3344905823057858,1.340322694936837e-5,0.7135655471803294,0.0156990313994587
boulder,GGL,pH,13,0.005365500315760226,0.48139206542642987,0.046054099151212315,0.012435109319864317,0.3476205594940336,0.0804670317064779,0.00335843799058072,0.7039641897075612,0.01364042563227312,7.355632892351496e-5,0.11138857637885562,0.23364145647490095,7.036463403826093e-5,0.1256129278898635,0.2183384750558806,7.878377980911106e-5,0.10753449680348413,0.23810320021018586,-2.0605079697951445e-5,0.4865133072676847,0.05526863717903447,6.454012784535706e-5,0.5831130769276482,0.03475358380337656,-2.4669919988926386e-5,0.15892555405429454,0.20768629137842348,-7.5056680850271e-7,0.9794724383176547,6.959117299789074e-5,3.414323320703002e-5,0.47998114873048814,0.051081402233814695,-1.4955447047381488e-5,0.5662476867026407,0.03398788892400922,-2.148956494015783e-6,0.9392009002900491,6.113656888766432e-4,-4.628912833814183e-5,0.28720728297927306,0.11219438865096366,9.390888426146827e-6,0.7456612015468225,0.010998374967497336
