domain,site,solute,n_ann,slope_ann_mean,p_ann_mean,rsquared_ann_mean,slope_ann_low,p_ann_low,rsquared_ann_low,slope_ann_high,p_ann_high,rsquared_ann_high,slope_sp_mean,p_sp_mean,rsquared_sp_mean,slope_sp_low,p_sp_low,rsquared_sp_low,slope_sp_high,p_sp_high,rsquared_sp_high,slope_w_mean,p_w_mean,rsquared_w_mean,slope_w_low,p_w_low,rsquared_w_low,slope_w_high,p_w_high,rsquared_w_high,slope_su_mean,p_su_mean,rsquared_su_mean,slope_su_low,p_su_low,rsquared_su_low,slope_su_high,p_su_high,rsquared_su_high,slope_f_mean,p_f_mean,rsquared_f_mean,slope_f_low,p_f_low,rsquared_f_low,slope_f_high,p_f_high,rsquared_f_high
hbef,w2,SO4_S,58,-0.025966350882452426,3.7437048932149873e-16,0.6972023709848025,-0.020718526391411238,4.409680583638619e-12,0.578136225108635,-0.03136783278313816,1.6239136821309761e-18,0.750360994073725,-6.812214593826838e-5,5.286727315618514e-18,0.7396759907500097,-6.023927804699912e-5,1.829085955971325e-15,0.6796907676096894,-7.659391454565286e-5,1.1577731122736562e-17,0.7323305564982708,-6.883062693529872e-5,2.3732654352519027e-15,0.6767214524885172,-5.6811399934265455e-5,1.9802334517131898e-11,0.5551916412961028,-8.102007049342255e-5,7.218965053231859e-19,0.7574465178417703,-7.406303722366321e-5,1.0985353419806807e-16,0.716584998036051,-6.469406619939013e-5,2.540403465661757e-13,0.6252591207554331,-8.365936326907207e-5,1.0125776066472723e-17,0.7399755291498161,-7.497603914461368e-5,1.975897645581941e-12,0.5965633738646586,-7.032451676584764e-5,1.7288159540651016e-12,0.5984960875831311,-7.900180772147302e-5,7.534464050229797e-12,0.5766879442832514
hbef,w3,SO4_S,51,-0.031304107158914546,4.604769535850814e-42,0.9775520120860964,-0.027894442588034984,3.677192930201733e-34,0.9528476929106738,-0.0340361724575257,5.274254035988893e-33,0.9474388874425679,-8.092271286693682e-5,1.3373510397855294e-39,0.9737436008511136,-7.840925858223153e-5,1.6867961043408207e-33,0.9528753670314067,-8.470026903753249e-5,7.356195586477434e-39,0.9718117404614023,-8.289214495827756e-5,3.4932191467026085e-38,0.9699224884763665,-7.450042953191161e-5,5.975478985539839e-25,0.8931170449139221,-8.959696368883662e-5,2.738892995515894e-37,0.9672295554187387,-8.654309924474688e-5,2.108553280860269e-35,0.9607333114552788,-8.533766145709434e-5,7.515916230692477e-30,0.9331494475213744,-8.904966699161165e-5,2.4925134373697024e-31,0.9419840654244246,-9.196420921343766e-5,6.681397147898059e-35,0.9588019235675168,-8.780858720154205e-5,1.8476173662458322e-30,0.9369406174354529,-9.433503214983871e-5,7.797932675717077e-26,0.9017930222673743
hbef,w4,SO4_S,57,-0.023771630186593458,1.2968190457566594e-29,0.9036018245469086,-0.020730111872895914,1.3649339264771366e-22,0.8267198968049699,-0.026664244108005157,6.414142536719476e-28,0.8889409174589197,-6.361584636055211e-5,1.4690082840615374e-30,0.9148521757751384,-6.229540465461866e-5,4.850468209441662e-29,0.903099956630399,-6.590983539896792e-5,6.666423799441797e-30,0.9099548072919751,-6.607575605503515e-5,1.7778675626134056e-27,0.8847559079819034,-6.267978516084555e-5,8.607604999654108e-24,0.8432333383087236,-7.126549182644391e-5,2.18923830959347e-28,0.8931894723360649,-6.182582208322414e-5,8.420205448967519e-26,0.8723445592669342,-5.700642561229565e-5,6.5312143347289174e-18,0.7504878526343054,-6.738873594866461e-5,3.0870673020350856e-30,0.9124817243837966,-7.083469398955844e-5,1.8599986495015965e-25,0.8685521507113472,-6.823095863975197e-5,4.4378597757909456e-24,0.85221461178174,-7.257770155743861e-5,1.1216783654824924e-22,0.8335008460017604
hbef,w5,SO4_S,51,-0.02140504938295953,6.957117475016656e-21,0.8362012177248133,-0.019975083959860116,9.735190266602309e-18,0.7801484084520605,-0.020162860008528273,1.0784066281127283e-17,0.779233322472431,-6.0281156012366276e-5,8.732592328058045e-21,0.84080869796228,-5.8195545641000015e-5,1.0337594585346152e-19,0.823615237536628,-6.15378915093465e-5,4.964948001157823e-20,0.8289019048269666,-5.887089628667886e-5,5.98656609934042e-18,0.7912797888305632,-5.308582952454171e-5,6.137380791220116e-13,0.6636116252523822,-6.673492964026666e-5,9.288563724782116e-22,0.8549514206807156,-5.640781837467072e-5,3.4008576797442e-20,0.8315674887244479,-6.088132343894445e-5,2.772977853529158e-20,0.8329881753074525,-4.713894539496624e-5,2.033987884002588e-13,0.6785993472541394,-5.96496901687803e-5,3.847886173227889e-16,0.7519939984781769,-5.80667747792395e-5,3.6126997094050903e-13,0.6708875169606424,-5.3144401452448885e-5,5.88171681512185e-12,0.6307628579920332
hbef,w6,SO4_S,58,-0.02494637632009603,1.1592408362507862e-41,0.9626311070781619,-0.02303977619583843,2.803685068204753e-35,0.9368618965319994,-0.027455260446648203,8.55924930125779e-38,0.9486485098298402,-6.2899632717197e-5,1.2087825795031204e-36,0.9435607591709406,-6.189283215577819e-5,2.9766908115983387e-31,0.9121225280239151,-6.373446136893401e-5,6.343043327099011e-31,0.9097198453832552,-6.427653389120442e-5,2.32324176270337e-36,0.9422297286514655,-6.146646437505341e-5,4.220117963322863e-30,0.9034095550742302,-6.837754355678691e-5,1.5541364662043597e-35,0.9381769280198624,-7.216344027783435e-5,1.841048755870292e-36,0.9456245581777769,-7.247215265269901e-5,5.568950285453317e-35,0.9384555545048923,-7.59702288051314e-5,4.661807721694906e-30,0.9071159780718473,-7.384991270344848e-5,4.504207635805461e-36,0.9438283030398306,-7.249182433173279e-5,6.407943495027228e-32,0.9205032870483828,-7.504384328609634e-5,7.599395611032158e-31,0.9130350941342651
hbef,w7,SO4_S,34,-0.026022784555905544,2.1694209923651076e-25,0.9675303994604947,-0.02372739240908534,9.792233427461432e-14,0.827060398398585,-0.02620481543670615,3.677714791666946e-23,0.9552656141032703,-7.042300829774827e-5,4.530071132488298e-23,0.9590202626903375,-7.408891533723869e-5,3.851861413071593e-20,0.936720256469635,-6.4202150635493e-5,2.1493776285769165e-20,0.9390530954728828,-6.573831081488641e-5,1.4002880169636317e-22,0.9513727829941265,-5.6597540032748466e-5,1.261014134117948e-8,0.6418349267867675,-6.522152343887366e-5,1.923783494997858e-20,0.933890410947346,-7.145610487399668e-5,4.4200322057455475e-22,0.9571664334835478,-7.013035205373665e-5,1.041621600715017e-15,0.8863511418473011,-6.851898550039178e-5,1.1076461321917426e-19,0.938135111860178,-7.244271281676476e-5,9.568491978542249e-18,0.9236860360660011,-6.131822669809636e-5,3.0183764789724924e-7,0.601187263112131,-7.272745805332834e-5,1.1547590778027682e-17,0.9226928075022952
hbef,w8,SO4_S,33,-0.025968396868712648,2.1721547009229897e-24,0.9663055822326927,-0.026011004823071796,1.1109111890984086e-16,0.8943462423873347,-0.02879177346533414,1.3990642032337036e-25,0.9717648673698656,-7.033224819084695e-5,2.1555000052972044e-21,0.957188181324152,-7.046615446347382e-5,1.8545356980066206e-16,0.9064320955312933,-6.420747638507114e-5,4.867598790534623e-22,0.9613582650601447,-6.171347343686776e-5,2.4438329996275866e-20,0.9440533640175871,-4.890687285431982e-5,1.2446377652301723e-7,0.6117415799682189,-6.763951570445368e-5,2.803496899439953e-23,0.9643518376572964,-6.517627618365314e-5,6.826658483004803e-23,0.9662485366589257,-6.664410232631454e-5,7.850326294207753e-13,0.8340090725342206,-6.710341481126398e-5,4.8950429959638294e-21,0.9547004987781464,-7.881479613939495e-5,9.638391158710686e-24,0.9705069719912881,-7.545587002785147e-5,8.313011502061026e-18,0.9244207927397926,-8.004299272536013e-5,5.030332200117142e-19,0.9376853850188306
hbef,w9,SO4_S,27,-0.036395257707747895,7.376546552970676e-16,0.9288207773654994,-0.037031609917234615,2.4099327625194937e-14,0.9060086765650386,-0.036908177144455455,5.68748233005151e-13,0.8790962552458977,-9.876164443985192e-5,1.8377756756389784e-14,0.9080173001345255,-9.726526584912876e-5,5.466411429391934e-13,0.8794771926263301,-9.204645643405079e-5,1.6660940513763052e-11,0.8418413622735438,-1.0146842000997718e-4,9.703489078565245e-15,0.9125827504062419,-1.0813338237254848e-4,6.460991658573888e-13,0.8778628724575582,-9.692646237138242e-5,7.445395361584161e-13,0.8764764974993398,-8.616976816722198e-5,5.4105951061238895e-12,0.8667142154996442,-1.0152919519057991e-4,6.585812449729417e-11,0.8360781818324138,-7.794803686467024e-5,7.421602541282523e-12,0.8631786127352922,-1.0855162343119028e-4,2.0087612563638392e-13,0.8985649138782001,-1.134805362459048e-4,9.288408632276806e-13,0.884826992373384,-1.1616158645817862e-4,9.330132920494602e-10,0.7959356857836853
hjandrews,GSLOOK,SO4_S,15,4.283380018674161e-4,0.050161751109776914,0.2638549184849683,6.499999999999959e-4,0.01291628220903124,0.38935820076796457,3.1428571428572153e-4,0.2727942814340254,0.09163051195078138,-1.0534240117132897e-7,0.8667796659389724,0.002246877037522084,5.448591696622493e-7,0.3914303020823442,0.057011595588780245,1.3987316909522162e-7,0.8884741714353083,0.0015707762936655542,4.240575582575475e-7,0.48052262900242193,0.03899646293193487,3.711663895568942e-7,0.524203236289656,0.03190002631279083,2.575876569589699e-7,0.8217279602310166,0.004050124710850066,1.5425080239117524e-6,0.020744165468278383,0.3711401420536328,1.9717756544675722e-6,0.0023318335933172262,0.5519529190336575,9.733884849700454e-7,0.2113430544216008,0.12685147214622092,7.413626880501936e-7,0.2684888235930328,0.10087494181690236,5.020350191822117e-7,0.5725049358089523,0.0272884037426097,1.6485357331153003e-6,0.09300393669730272,0.21722449703467792
hjandrews,GSMACK,SO4_S,31,-9.01889858379149e-4,0.0010324734554086746,0.31447675031498834,5.862903225806745e-4,0.16748421651511447,0.06465185898752711,-0.0026343692396313782,0.0011574258843956523,0.3093815801308249,-2.0732899264022816e-6,0.003915186056084212,0.2531244506531442,1.1445159909435587e-6,0.19803457258869211,0.05646310782269708,-5.771615667313675e-6,0.0018914931721632981,0.2871228899927494,-5.196322965067765e-7,0.6937139255124034,0.005242845171129212,3.14222159091384e-6,0.03354816506941759,0.14194185640483162,-5.825911045415338e-6,0.014682100330211383,0.18270205927525496,-3.3130825050936328e-6,0.06684931456464284,0.11493409317259869,-1.8688705830993605e-6,0.2168104893462386,0.05394421545704643,-4.7410657630829235e-6,0.025527795942910724,0.165808280569877,-6.543971020302834e-6,0.004182851642202259,0.24997475509127123,-4.475300211449057e-6,0.020400724627828538,0.17187846826321032,-8.030628908591806e-6,0.0042188180221439196,0.2495662669094948
hjandrews,GSWS01,SO4_S,17,2.562716262974745e-4,0.691189057807909,0.010817119911453047,-3.590686274511787e-4,0.7062863860890869,0.009740284789514268,0.0011139705882352148,0.3689782418799471,0.05410187126194958,1.1989598923180529e-6,0.6389647508031007,0.01615965661950791,5.264217332125016e-6,0.15133152298799996,0.14129213690917602,1.7198445827488114e-6,0.5954133421549974,0.020654712885725464,-1.5137918694006329e-6,0.6143806460280312,0.01734314278282386,3.796868849589513e-7,0.8548853630390157,0.0023027396391190236,-3.243746846509076e-6,0.6055735408570122,0.018211383179254238,4.761608145677387e-6,0.05603112993335492,0.23665515657697275,3.5454975217832327e-6,0.2646885090347194,0.0879533511275946,5.064389221360425e-6,0.040177606943863485,0.267555975745842,2.4491071497643316e-6,0.40581692978303663,0.04985797186688968,-6.252074106678629e-7,0.836180798883847,0.003160092626653538,8.288456480693386e-6,0.02235807712268651,0.32007700756023083
hjandrews,GSWS02,SO4_S,31,-0.0023043009412464068,8.148306191903467e-4,0.3249358220342747,-6.732430875576553e-4,0.15873034334389005,0.06730425961975789,-0.004887442396313405,2.7209020811104327e-4,0.3716415418107894,-4.840794846257133e-6,0.00610577652830868,0.23177768370536794,-3.1573515995311395e-6,0.04210701703693778,0.1348832615979578,-7.651769207552154e-6,5.707000959204343e-4,0.3404164239968496,-5.400123185433571e-6,4.7291019482520143e-4,0.33894729669061785,-2.9824549203777244e-6,0.0704744539242998,0.10495365789093845,-8.272557041768169e-6,1.2441874024079723e-4,0.3926888849756327,-6.751129791496811e-6,0.006855858751506563,0.2333157635808224,-5.31496338593734e-6,0.024527864522899342,0.16790305781707676,-8.406839845168144e-6,0.002847223940457965,0.27640912063928375,-1.1718828971341243e-5,5.363908577721103e-4,0.343080518312303,-9.948583571699975e-6,9.86144441783627e-4,0.3165155629471819,-1.3679945416113821e-5,6.904936894269501e-4,0.33217125511290074
hjandrews,GSWS06,SO4_S,20,-0.005280076263839937,4.442897238617428e-8,0.8180072709528405,-0.003598914243651023,0.004879170676684114,0.3637180755211711,-0.0063431174089068395,1.3346827988725143e-10,0.9040726483004996,-6.269774352183002e-6,6.138054196221869e-6,0.7311987695191846,5.942719289669885e-7,0.5633070697192006,0.0213063809433403,-8.846770238841794e-6,1.3230797149987151e-6,0.7773817497854899,-1.7795379974535475e-6,0.05036786480986482,0.19636264461132896,7.392788350703945e-7,0.14045918936873072,0.11669064476717604,-4.240289308448711e-6,0.014616125278878308,0.2884299985064068,-1.5442704741723795e-5,1.197719469439522e-6,0.801705527160672,-1.4646793330925221e-5,2.58288504175605e-6,0.7806451012756307,-1.5981496482098396e-5,1.4399374095404448e-6,0.7968465979511614,-1.666486465448065e-5,3.0309735354457444e-8,0.8428658069959964,-1.4769827076888844e-5,1.608162078794827e-6,0.7507725820762281,-1.865369528226541e-5,1.546624888935427e-9,0.8889679850973284
hjandrews,GSWS07,SO4_S,21,-0.00540230289601297,6.922131031515455e-7,0.7348177300020793,-0.004048710452124928,0.002542258107365602,0.38841867674750985,-0.006581758379450795,2.485498771274329e-9,0.8523616548571632,-7.169194144275476e-6,8.387829305461369e-6,0.6984306083223283,-5.050486839802043e-7,0.5573790963128364,0.020637807106412213,-1.021084190964859e-5,2.8717189444260233e-6,0.7334957052880103,-3.2128727016935626e-6,2.1233860789533114e-4,0.5425826478864716,-1.716486705930954e-6,0.20329258845504958,0.08828808525063393,-4.885688951761203e-6,2.5544039342266178e-8,0.8287526473824501,-1.560419022083046e-5,2.0358169040996282e-5,0.6887368823346274,-1.4926515634858187e-5,8.091294861033305e-5,0.6318300069068864,-1.536996941384506e-5,0.0010428726575306129,0.4993779554513981,-1.2816943705995277e-5,2.0052196168002942e-4,0.5453741721729277,-1.2400795121088182e-5,4.352288879247701e-4,0.5062137433707631,-1.3291551854107244e-5,8.072821613318113e-5,0.5876393600573004
hjandrews,GSWS08,SO4_S,34,-0.002471761019379009,8.011972560835885e-5,0.3894781307317557,-8.842855330395479e-4,0.26100385052679975,0.03930811745465231,-0.004348346555417073,8.854831181658327e-6,0.4653764422397009,-4.4682336773015005e-6,2.8308077323833548e-5,0.4476619339179963,-1.8147090997537493e-8,0.9802956866145103,2.0674829568467806e-5,-7.979162212589487e-6,4.0491520269764325e-5,0.4348058435426312,-1.130062120913982e-6,0.3711649972090524,0.0250656785915306,1.9945357506425723e-6,0.20745228974370095,0.04918755548440533,-4.839031537837856e-6,0.028468942129679212,0.14128090876792837,-7.884225961747309e-6,0.0015684604778888188,0.29567681543593893,-7.1754911317763526e-6,0.002806733735941435,0.26882913221954813,-8.372782255714412e-6,0.001287051835432358,0.3046191728267323,-9.4725174921536635e-06,2.686371194472161e-4,0.34375096782568954,-7.385436065074244e-6,0.002398676095305182,0.2535538077018198,-1.1805885410285997e-5,3.621675774129131e-5,0.4179122008395574
hjandrews,GSWS09,SO4_S,36,-0.005175411180125593,4.4768932060987354e-7,0.5321977029597428,-0.001847581793706211,0.04471895026790224,0.1132954894917773,-0.008769083164117106,1.6631480314226117e-5,0.4247860543398215,-4.52767803602607e-6,0.05446425553268013,0.11075006447926328,-1.3050744528203962e-6,0.4803840788444974,0.015682651927024085,-1.0337114950114502e-5,0.004419748178046638,0.22671789139993617,-1.7207344698686864e-5,4.232241888780023e-5,0.3935062020199869,-1.3268139165307042e-5,0.002686943928749554,0.235701900576782,-2.6033764956294745e-5,2.1876022507727103e-7,0.551077150226578,-1.5710308223630935e-5,5.899705272856004e-4,0.32082103473938717,-4.074552048404696e-6,0.1404881869274317,0.06873967586517402,-2.5885880461940434e-5,3.5210338650487085e-4,0.3419106846360079,-1.5789447753952842e-5,1.408070133233441e-5,0.42085199821110186,-1.0981410925738819e-5,4.776615026790918e-5,0.38056169036342957,-2.2128177910095465e-5,2.6772297206142713e-5,0.39996667985648154
hjandrews,GSWS10,SO4_S,36,-0.004714983287931629,7.224947085433704e-6,0.45144286238283354,-0.001544413445968356,0.030239683967336846,0.13075268219801375,-0.009959517968277565,2.455563875418228e-4,0.33043204513475904,-4.697522894895833e-6,0.02368849949811801,0.14989766742405913,-3.046373926450171e-6,0.07927558450148578,0.09311808889800866,-8.523756755989178e-6,0.002898010474902151,0.2453234665048964,-1.7592872453658967e-5,2.693718854321008e-4,0.3191973148064839,-1.4172132170786168e-5,0.004309068113010486,0.21030132954727934,-2.55115144250165e-5,3.7555049966730815e-5,0.3886911588172531,-2.0548181316198337e-5,8.129280389755465e-5,0.3987194918667578,-1.602803272571346e-6,0.5178265820632584,0.01361647800449265,-4.0355511147255194e-5,1.5568114050422754e-4,0.3740991782258091,-1.708269257754189e-5,3.0565307930985076e-5,0.39557512991092814,-1.084836159324886e-5,0.0018213782036881183,0.24546497115793348,-2.5738711969675266e-5,2.9389473417272475e-5,0.3968783963396102
